date,polar
2018-07-06,pos
2018-07-06,none
2018-07-06,pos
2018-07-06,neg
2018-07-06,neg
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,neg
2018-07-06,neg
2018-07-06,none
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,neg
2018-07-06,none
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,none
2018-07-06,neg
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,none
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,none
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,none
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,none
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,none
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,pos
2018-07-06,neg
2018-07-06,pos
2018-07-06,pos
2018-07-05,none
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,neg
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,none
2018-07-05,pos
2018-07-05,neg
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,pos
2018-07-05,neg
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,neg
2018-07-04,pos
2018-07-04,neg
2018-07-04,neg
2018-07-04,pos
2018-07-04,none
2018-07-04,neg
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,neg
2018-07-04,neg
2018-07-04,none
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,neg
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,neg
2018-07-04,none
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,neg
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,pos
2018-07-04,none
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,neg
2018-07-04,neg
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-04,neg
2018-07-04,none
2018-07-04,pos
2018-07-04,neg
2018-07-04,pos
2018-07-04,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,neg
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,neg
2018-07-03,neg
2018-07-03,neg
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,neg
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,none
2018-07-03,neg
2018-07-03,neg
2018-07-03,pos
2018-07-03,neg
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,none
2018-07-03,neg
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,none
2018-07-03,neg
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,neg
2018-07-03,neg
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,neg
2018-07-03,neg
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,neg
2018-07-03,neg
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,pos
2018-07-03,none
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,pos
2018-07-03,neg
2018-07-03,neg
2018-07-03,pos
2018-07-03,neg
2018-07-03,none
2018-07-03,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,none
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,neg
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,neg
2018-07-02,neg
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,neg
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,neg
2018-07-02,neg
2018-07-02,neg
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,neg
2018-07-02,pos
2018-07-02,neg
2018-07-02,none
2018-07-02,neg
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,none
2018-07-02,neg
2018-07-02,neg
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,neg
2018-07-02,neg
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,neg
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,neg
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,none
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-02,pos
2018-07-01,pos
2018-07-01,none
2018-07-01,neg
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,neg
2018-07-01,neg
2018-07-01,pos
2018-07-01,none
2018-07-01,pos
2018-07-01,pos
2018-07-01,neg
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,neg
2018-07-01,neg
2018-07-01,pos
2018-07-01,none
2018-07-01,neg
2018-07-01,pos
2018-07-01,neg
2018-07-01,pos
2018-07-01,neg
2018-07-01,pos
2018-07-01,pos
2018-07-01,neg
2018-07-01,pos
2018-07-01,none
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,neg
2018-07-01,none
2018-07-01,pos
2018-07-01,pos
2018-07-01,neg
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,none
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,neg
2018-07-01,neg
2018-07-01,pos
2018-07-01,none
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,none
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,neg
2018-07-01,neg
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,none
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-07-01,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,none
2018-06-30,neg
2018-06-30,neg
2018-06-30,neg
2018-06-30,pos
2018-06-30,neg
2018-06-30,neg
2018-06-30,pos
2018-06-30,neg
2018-06-30,neg
2018-06-30,none
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,neg
2018-06-30,neg
2018-06-30,pos
2018-06-30,pos
2018-06-30,none
2018-06-30,pos
2018-06-30,pos
2018-06-30,neg
2018-06-30,pos
2018-06-30,neg
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,none
2018-06-30,neg
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,neg
2018-06-30,neg
2018-06-30,neg
2018-06-30,pos
2018-06-30,neg
2018-06-30,none
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,neg
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,none
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,none
2018-06-30,pos
2018-06-30,neg
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,pos
2018-06-30,none
2018-06-30,pos
2018-06-30,pos
2018-06-30,neg
2018-06-30,neg
2018-06-30,neg
2018-06-30,pos
2018-06-30,neg
2018-06-30,neg
2018-06-29,pos
2018-06-29,none
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,neg
2018-06-29,neg
2018-06-29,pos
2018-06-29,pos
2018-06-29,none
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,pos
2018-06-29,neg
2018-06-29,neg
2018-06-29,none
2018-06-29,pos
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,pos
2018-06-29,neg
2018-06-29,neg
2018-06-29,none
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,neg
2018-06-29,none
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,none
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,none
2018-06-29,pos
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,none
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,none
2018-06-29,pos
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,none
2018-06-29,neg
2018-06-29,neg
2018-06-29,pos
2018-06-29,neg
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,pos
2018-06-29,none
2018-06-29,pos
2018-06-29,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,none
2018-06-28,pos
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,none
2018-06-28,neg
2018-06-28,pos
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,none
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,none
2018-06-28,neg
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,none
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,neg
2018-06-28,none
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,none
2018-06-28,pos
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,none
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,none
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,none
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,none
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,none
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,none
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,pos
2018-06-28,pos
2018-06-28,neg
2018-06-28,neg
2018-06-28,neg
2018-06-28,pos
2018-06-28,none
